order_id,product_id,quantity,unit_price,created_at
3793,10,1,1984.17,2025-07-21 12:50:00
3794,35,1,1206.03,2025-07-21 12:08:00
3795,20,1,1191.67,2025-07-21 08:03:00
3796,11,1,1370.31,2025-07-22 15:53:00
3797,45,1,1716.46,2025-07-22 12:36:00
3798,46,1,1708.95,2025-07-22 09:33:00
3799,36,1,2038.55,2025-07-22 11:32:00
3800,31,1,1595.75,2025-07-23 09:46:00
3801,34,1,2131.96,2025-07-23 11:12:00
3802,22,1,1880.41,2025-07-23 17:00:00
3803,22,1,1348.38,2025-07-23 08:57:00
3804,12,1,2047.03,2025-07-23 19:50:00
3805,31,1,1993.26,2025-07-23 08:27:00
3806,4,1,1786.03,2025-07-23 13:44:00
3807,11,1,1922.94,2025-07-24 10:14:00
3808,5,1,1330.57,2025-07-25 12:42:00
3809,33,1,1546.46,2025-07-25 18:00:00
3810,22,1,1952.93,2025-07-25 10:45:00
3811,6,1,1632.14,2025-07-26 11:05:00
3812,35,1,1440.21,2025-07-29 20:30:00
3813,16,1,1340.42,2025-07-29 20:26:00
3814,9,1,1505.41,2025-07-30 20:57:00
3815,9,1,1666.11,2025-07-30 12:53:00
3816,8,1,1175.7,2025-07-31 20:23:00
3817,22,1,547.46,2025-07-23 20:02:00
3818,26,1,846.02,2025-07-24 20:14:00
3819,67,1,800.83,2025-07-26 11:52:00
3820,50,1,775.79,2025-07-26 20:20:00
3821,28,1,570.35,2025-07-26 11:47:00
3822,30,1,571.25,2025-07-26 09:07:00
3823,68,1,443.42,2025-07-26 15:50:00
3824,70,1,745.3,2025-07-26 10:31:00
3825,18,1,635.95,2025-07-27 12:13:00
3826,17,1,816.11,2025-07-29 13:19:00
3827,25,1,668.55,2025-07-29 11:50:00
3828,5,1,555.91,2025-07-29 14:09:00
3829,3,1,484.66,2025-07-30 15:16:00
3830,69,1,1922.77,2025-04-19 12:38:00
3831,46,1,1259.03,2025-04-28 09:19:00
3832,46,1,2123.93,2025-05-14 09:19:00
3833,63,1,1375.68,2025-06-04 17:53:00
3834,55,1,736.04,2025-03-04 09:38:00
3835,35,1,904.31,2025-03-04 17:32:00
3836,33,1,837.85,2025-03-04 12:16:00
3837,31,1,977.63,2025-03-04 16:26:00
3838,40,1,1011.12,2025-03-04 16:19:00
3839,39,1,888.99,2025-03-04 14:06:00
3840,40,1,901.24,2025-03-04 12:58:00
3841,36,1,908.18,2025-03-04 16:41:00
3842,57,1,879.98,2025-03-04 08:43:00
3843,52,1,1004.94,2025-03-05 09:35:00
3844,39,1,1059.51,2025-03-05 16:31:00
3845,51,1,907.67,2025-03-05 17:41:00
3846,33,1,816.63,2025-03-05 12:56:00
3847,42,1,1239.65,2025-03-05 19:28:00
3848,45,1,1028.14,2025-03-05 12:10:00
3849,39,1,897.03,2025-03-05 18:27:00
3850,38,1,1142.35,2025-03-05 15:02:00
3851,35,1,798.85,2025-03-05 17:19:00
3852,53,1,1185.42,2025-03-05 15:19:00
3853,40,1,1040.7,2025-03-05 20:35:00
3854,33,1,821.48,2025-03-06 11:10:00
3855,56,1,1030.76,2025-03-06 15:49:00
3856,53,1,1150.41,2025-03-06 13:13:00
3857,54,1,1053.05,2025-03-06 16:30:00
3858,36,1,711.24,2025-03-06 18:00:00
3859,53,1,976.91,2025-03-06 13:59:00
3860,10,1,902.48,2025-03-06 20:25:00
3861,41,1,696.09,2025-03-06 19:51:00
3862,44,1,738.75,2025-03-06 15:58:00
3863,54,1,874.73,2025-03-07 10:08:00
3864,1,1,1716.8,2025-06-22 12:37:00
3865,46,1,1414.36,2025-06-23 13:26:00
3866,16,1,937.25,2025-06-25 15:11:00
3867,70,1,1720.95,2025-06-26 14:43:00
3868,42,1,1566.26,2025-06-27 08:31:00
3869,41,1,1153.11,2025-07-03 15:24:00
3870,66,1,1433.15,2025-07-07 13:26:00
3871,66,1,1022.59,2025-07-08 08:13:00
3872,22,1,1362.77,2025-07-09 09:56:00
3873,65,1,1108.5,2025-07-09 08:10:00
3874,29,1,1110.09,2025-07-10 13:00:00
3875,17,1,1656.46,2025-07-14 11:49:00
3876,4,1,874.01,2025-02-15 11:32:00
3877,3,1,617.1,2025-02-17 17:48:00
3878,7,1,561.13,2025-02-19 18:22:00
3879,1,1,564.34,2025-02-20 14:10:00
3880,54,1,595.66,2025-02-24 10:23:00
3881,1,1,766.04,2025-02-25 19:23:00
3882,54,1,569.06,2025-02-25 19:46:00
3883,5,1,825.09,2025-02-28 17:47:00
3884,6,1,953.51,2025-03-03 10:26:00
3885,3,1,664.41,2025-03-05 10:53:00
3886,7,1,776.79,2025-03-05 13:01:00
3887,54,1,957.59,2025-03-10 09:52:00
3888,8,1,853.43,2025-03-20 13:56:00
3889,8,1,585.37,2025-03-20 15:40:00
3890,5,1,780.25,2025-03-22 09:29:00
3891,1,1,787.97,2025-03-22 13:17:00
3892,1,1,915.67,2025-03-26 08:35:00
3893,3,1,761.21,2025-03-27 18:22:00
3894,2,1,818.91,2025-03-29 13:44:00
3895,54,1,680.27,2025-04-01 17:43:00
3896,54,1,599.44,2025-04-01 14:09:00
3897,54,1,699.81,2025-04-02 14:49:00
3898,3,1,937.48,2025-04-10 18:37:00
3899,7,1,870.54,2025-04-11 16:25:00
3900,3,1,725.1,2025-04-16 13:32:00
3901,36,1,1006.34,2025-02-21 19:33:00
3902,57,1,607.2,2025-02-22 09:29:00
3903,31,1,1067.17,2025-02-22 16:33:00
3904,44,1,814.59,2025-02-22 17:30:00
3905,43,1,1026.27,2025-02-22 10:48:00
3906,4,1,1020.16,2025-02-22 12:19:00
3907,10,1,946.89,2025-02-22 14:57:00
3908,32,1,832.01,2025-02-24 19:13:00
3909,31,1,971.31,2025-02-24 09:39:00
3910,33,1,743.87,2025-02-25 19:21:00
3911,55,1,631.53,2025-02-25 12:34:00
3912,57,1,565.73,2025-02-25 10:41:00
3913,55,1,898.23,2025-02-26 12:16:00
3914,34,1,861.78,2025-02-27 08:26:00
3915,42,1,889.4,2025-02-27 17:46:00
3916,55,1,915.51,2025-02-28 16:15:00
3917,41,1,672.03,2025-02-28 20:06:00
3918,53,1,582.74,2025-02-28 09:48:00
3919,1,1,635.03,2025-03-03 19:22:00
3920,44,1,710.74,2025-03-03 18:54:00
3921,39,1,920.27,2025-03-03 12:09:00
3922,42,1,996.6,2025-03-03 09:53:00
3923,34,1,579.26,2025-03-05 15:43:00
3924,9,1,734.93,2025-03-06 09:56:00
3925,43,1,764.05,2025-03-06 10:44:00
3926,55,1,937.09,2025-03-07 08:39:00
3927,10,1,619.16,2025-03-07 09:27:00
3928,32,1,953.56,2025-03-07 14:19:00
3929,39,1,713.1,2025-03-09 13:26:00
3930,36,1,1046.68,2025-03-09 14:20:00
3931,55,1,604.48,2025-03-09 10:03:00
3932,57,1,721.8,2025-03-14 12:24:00
3933,36,1,1140.58,2025-03-19 15:26:00
3934,20,1,3238.18,2025-03-21 08:28:00
3935,20,1,3489.7,2025-03-23 15:24:00
3936,4,1,3303.81,2025-03-24 17:28:00
3937,21,1,2910.45,2025-03-29 15:22:00
3938,16,1,2676.33,2025-04-01 20:29:00
3939,17,1,2386.95,2025-04-03 18:18:00
3940,18,1,2426.52,2025-04-04 20:50:00
3941,21,1,3298.99,2025-04-10 17:50:00
3942,21,1,2770.71,2025-04-11 20:20:00
3943,20,1,3444.07,2025-04-12 13:47:00
3944,26,1,3998.09,2025-04-14 08:59:00
3945,19,1,3179.02,2025-04-18 17:51:00
3946,17,1,3184.7,2025-04-18 12:50:00
3947,1,1,3605.45,2025-04-19 13:05:00
3948,17,1,4250.11,2025-04-19 11:16:00
3949,20,1,2981.17,2025-04-20 11:26:00
3950,16,1,3223.24,2025-04-20 16:12:00
3951,2,1,4148.03,2025-04-21 15:16:00
3952,1,1,4087.06,2025-04-22 20:56:00
3953,3,1,4314.92,2025-04-22 20:14:00
3954,1,1,3483.27,2025-04-23 08:17:00
3955,4,1,2704.67,2025-04-25 20:11:00
3956,19,1,4012.74,2025-04-25 14:12:00
3957,4,1,3518.28,2025-04-26 12:49:00
3958,18,1,3075.92,2025-05-02 17:40:00
3959,18,1,4315.05,2025-05-03 13:26:00
3960,20,1,2429.68,2025-05-03 08:30:00
3961,2,1,3198.85,2025-05-07 15:12:00
3962,18,1,3054.25,2025-05-13 09:41:00
3963,5,1,3343.37,2025-05-14 14:25:00
3964,17,1,3743.45,2025-05-16 15:10:00
3965,49,1,2681.44,2025-02-17 10:25:00
3966,16,1,3695.6,2025-02-18 13:30:00
3967,3,1,3353.43,2025-02-19 16:57:00
3968,41,1,3453.45,2025-02-20 15:00:00
3969,4,1,3347.83,2025-02-21 10:45:00
3970,68,1,2965.74,2025-02-21 14:19:00
3971,20,1,2947.78,2025-02-23 14:28:00
3972,41,1,3399.56,2025-02-26 11:50:00
3973,47,1,4213.75,2025-03-07 17:54:00
3974,66,1,4708.82,2025-03-13 14:22:00
3975,65,1,12149.61,2025-06-16 17:48:00
3976,42,1,7941.55,2025-06-20 16:42:00
3977,29,1,8053.26,2025-06-21 10:20:00
3978,27,1,2052.14,2025-04-10 19:11:00
3979,2,1,2771.5,2025-04-16 08:20:00
3980,23,1,2769.27,2025-04-24 13:20:00
3981,17,1,2274.83,2025-04-25 08:37:00
3982,24,1,2491.49,2025-04-26 09:08:00
3983,23,1,1877.13,2025-04-28 10:43:00
3984,65,1,2826.22,2025-04-29 18:34:00
3985,47,1,2355.83,2025-05-01 10:16:00
3986,65,1,1952.6,2025-05-04 16:44:00
3987,67,1,2357.82,2025-05-04 12:46:00
3988,30,1,2244.91,2025-05-06 18:04:00
3989,29,1,2442.97,2025-05-07 11:17:00
3990,5,1,1666.06,2025-05-08 09:56:00
3991,25,1,2262.44,2025-05-15 09:42:00
3992,22,1,2811.96,2025-05-16 16:50:00
3993,29,1,1872.8,2025-05-24 14:26:00
3994,30,1,493.9,2025-04-17 19:05:00
3995,4,1,355.33,2025-04-20 20:18:00
3996,49,1,519.75,2025-05-05 17:52:00
3997,65,1,437.18,2025-05-09 13:03:00
3998,67,1,657.97,2025-05-10 17:46:00
3999,45,1,2547.48,2025-05-02 15:25:00
4000,4,1,2151.28,2025-05-03 16:02:00
4001,36,1,2449.73,2025-05-05 08:51:00
4002,13,1,1937.46,2025-05-06 19:48:00
4003,14,1,2330.88,2025-05-06 10:44:00
4004,42,1,1835.93,2025-05-07 14:43:00
4005,18,1,3006.42,2025-05-08 17:47:00
4006,49,1,2766.48,2025-05-09 12:32:00
4007,41,1,2440.49,2025-05-10 12:03:00
4008,43,1,2290.28,2025-05-14 16:16:00
4009,26,1,1076.58,2025-03-12 16:50:00
4010,52,1,294.13,2025-04-03 17:37:00
4011,5,1,431.01,2025-04-10 20:10:00
4012,7,1,358.8,2025-04-12 12:23:00
4013,5,1,368.12,2025-04-14 13:32:00
4014,35,1,423.71,2025-04-19 16:08:00
4015,7,1,350.0,2025-04-19 18:44:00
4016,5,1,468.18,2025-04-19 19:11:00
4017,52,1,379.76,2025-04-19 14:34:00
4018,55,1,485.69,2025-04-20 18:30:00
4019,4,1,348.42,2025-04-21 11:35:00
4020,7,1,479.57,2025-04-22 11:01:00
4021,6,1,358.99,2025-05-09 10:40:00
4022,7,1,482.21,2025-05-19 10:02:00
4023,33,1,382.41,2025-05-21 17:38:00
4024,55,1,309.83,2025-05-22 17:07:00
4025,31,1,513.42,2025-06-02 17:26:00
4026,31,1,376.3,2025-06-07 19:15:00
4027,55,1,529.14,2025-06-24 12:16:00
4028,49,1,614.92,2025-08-03 10:50:00
4029,4,1,569.62,2025-08-03 13:08:00
4030,34,1,397.03,2025-08-03 18:31:00
4031,14,1,422.99,2025-08-03 15:27:00
4032,14,1,707.89,2025-02-27 12:11:00
4033,9,1,1022.58,2025-03-02 17:29:00
4034,15,1,983.94,2025-03-11 17:31:00
4035,6,1,846.76,2025-03-14 18:52:00
4036,17,1,1122.36,2025-03-16 09:01:00
4037,7,1,928.08,2025-03-21 09:04:00
4038,3,1,1157.09,2025-03-21 15:21:00
4039,2,1,720.85,2025-03-27 20:13:00
4040,15,1,1081.49,2025-03-28 11:37:00
4041,2,1,783.71,2025-03-28 09:23:00
4042,18,1,1223.64,2025-03-29 09:58:00
4043,16,1,946.69,2025-03-29 18:01:00
4044,13,1,1072.46,2025-03-30 18:12:00
4045,20,1,835.98,2025-04-01 11:44:00
4046,13,1,1081.57,2025-04-02 17:19:00
4047,9,1,1088.86,2025-04-05 14:01:00
4048,8,1,844.78,2025-04-12 08:15:00
4049,10,1,983.8,2025-04-20 12:40:00
4050,5,1,855.92,2025-04-20 11:40:00
4051,13,1,997.59,2025-04-24 13:53:00
4052,7,1,829.09,2025-05-05 20:59:00
4053,37,1,877.91,2025-05-30 09:56:00
4054,67,1,88.26,2025-03-01 12:02:00
4055,4,1,115.07,2025-03-02 19:01:00
4056,16,1,111.77,2025-03-05 13:18:00
4057,25,1,97.74,2025-03-10 19:56:00
4058,62,1,113.72,2025-03-13 17:13:00
4059,4,1,85.75,2025-03-13 09:22:00
4060,66,1,93.39,2025-03-15 17:22:00
4061,46,1,109.83,2025-03-16 11:00:00
4062,26,1,120.66,2025-03-18 17:16:00
4063,18,1,162.27,2025-03-20 11:39:00
4064,18,1,133.24,2025-03-21 17:03:00
4065,70,1,162.11,2025-03-25 16:25:00
4066,23,1,116.66,2025-04-06 15:16:00
4067,24,1,115.39,2025-04-09 11:21:00
4068,3,1,150.05,2025-04-14 10:20:00
4069,30,1,134.85,2025-04-17 09:05:00
4070,27,1,83.41,2025-04-17 14:33:00
4071,23,1,130.71,2025-04-26 10:52:00
4072,70,1,116.9,2025-05-05 17:34:00
4073,23,1,111.32,2025-05-06 11:14:00
4074,45,1,99.67,2025-05-18 20:15:00
4075,21,1,152.52,2025-05-29 17:59:00
4076,45,1,2572.91,2025-06-16 11:49:00
4077,4,1,2570.89,2025-06-17 09:56:00
4078,23,1,2038.51,2025-06-21 19:24:00
4079,27,1,2126.33,2025-06-23 16:23:00
4080,30,1,1868.76,2025-06-23 18:00:00
4081,41,1,2532.42,2025-06-24 18:00:00
4082,29,1,1950.49,2025-06-25 08:19:00
4083,45,1,2781.86,2025-06-25 18:45:00
4084,26,1,1859.09,2025-06-26 19:57:00
4085,45,1,2267.72,2025-06-26 11:12:00
4086,42,1,2040.69,2025-06-27 09:11:00
4087,45,1,1636.75,2025-06-28 17:03:00
4088,42,1,2638.01,2025-06-28 19:13:00
4089,64,1,1575.19,2025-07-02 16:47:00
4090,17,1,2389.73,2025-07-06 15:48:00
4091,19,1,2499.58,2025-07-07 16:47:00
4092,55,1,270.51,2025-08-09 20:41:00
4093,35,1,243.83,2025-08-09 20:11:00
4094,35,1,244.04,2025-08-09 17:25:00
4095,52,1,328.04,2025-08-09 17:15:00
4096,55,1,298.55,2025-08-09 20:12:00
4097,53,1,302.88,2025-08-09 09:37:00
4098,51,1,199.6,2025-08-09 19:17:00
4099,33,1,239.3,2025-08-09 15:24:00
4100,1,1,332.65,2025-08-09 09:42:00
4101,5,1,327.4,2025-08-09 09:20:00
4102,1,1,352.45,2025-08-09 20:09:00
4103,51,1,311.4,2025-08-09 16:08:00
4104,6,1,259.79,2025-08-09 08:19:00
4105,31,1,243.83,2025-08-09 16:39:00
4106,51,1,339.7,2025-08-09 13:58:00
4107,6,1,289.75,2025-08-09 08:46:00
4108,53,1,248.81,2025-08-09 11:08:00
4109,35,1,241.24,2025-08-09 18:47:00
4110,55,1,233.34,2025-08-09 14:04:00
4111,35,1,304.62,2025-08-09 17:38:00
4112,31,1,268.36,2025-08-09 08:03:00
4113,2,1,205.62,2025-08-09 09:26:00
4114,2,1,865.7,2025-03-11 18:47:00
4115,23,1,476.59,2025-03-14 08:04:00
4116,21,1,680.46,2025-03-31 08:28:00
4117,3,1,8044.18,2025-03-07 17:22:00
4118,25,1,8837.64,2025-03-22 14:27:00
4119,50,1,5720.32,2025-03-29 19:25:00
4120,24,1,6443.47,2025-04-19 15:58:00
4121,28,1,8714.38,2025-05-09 17:53:00
4122,6,1,1582.94,2025-06-30 11:40:00
4123,10,1,619.98,2025-02-09 10:11:00
4124,8,1,739.43,2025-02-16 18:07:00
4125,32,1,909.61,2025-02-19 20:07:00
4126,48,1,902.05,2025-02-20 15:25:00
4127,4,1,636.24,2025-02-22 08:24:00
4128,8,1,858.21,2025-02-22 14:47:00
4129,36,1,686.94,2025-02-24 20:39:00
4130,48,1,744.51,2025-02-26 09:50:00
4131,50,1,616.68,2025-03-01 18:41:00
4132,36,1,711.41,2025-03-01 17:39:00
4133,13,1,712.88,2025-03-01 12:10:00
4134,18,1,786.77,2025-03-01 10:28:00
4135,20,1,596.48,2025-03-02 12:08:00
4136,25,1,787.58,2025-03-06 08:10:00
4137,23,1,838.49,2025-03-10 17:25:00
4138,8,1,625.42,2025-03-12 20:01:00
4139,19,1,560.9,2025-03-12 19:54:00
4140,43,1,927.9,2025-03-12 13:41:00
4141,25,1,953.18,2025-03-15 20:26:00
4142,5,1,637.46,2025-03-16 15:15:00
4143,14,1,976.7,2025-03-20 13:29:00
4144,4,1,555.51,2025-03-26 19:05:00
4145,37,1,553.51,2025-03-26 13:23:00
4146,24,1,831.93,2025-03-29 14:45:00
4147,23,1,947.83,2025-04-03 15:30:00
4148,21,1,670.98,2025-04-04 18:04:00
4149,31,1,570.46,2025-04-06 08:07:00
4150,7,1,851.61,2025-04-07 13:35:00
4151,17,1,919.81,2025-04-08 15:32:00
4152,8,1,731.55,2025-04-10 13:30:00
4153,37,1,577.76,2025-04-10 10:35:00
4154,49,1,630.29,2025-04-11 11:58:00
4155,47,1,635.58,2025-04-12 14:38:00
4156,32,1,1076.31,2025-04-15 18:53:00
4157,25,1,750.48,2025-04-23 12:28:00
4158,2,1,916.38,2025-05-30 11:55:00
4159,4,1,546.98,2025-01-12 19:09:00
4160,7,1,450.62,2025-01-16 10:30:00
4161,44,1,359.51,2025-01-26 20:41:00
4162,41,1,355.98,2025-01-27 19:10:00
4163,6,1,306.07,2025-01-27 09:29:00
4164,44,1,619.44,2025-02-01 12:45:00
4165,36,1,351.86,2025-02-19 18:23:00
4166,2,1,888.45,2025-03-09 08:51:00
4167,17,1,1387.06,2025-03-11 17:19:00
4168,21,1,1082.62,2025-03-13 12:12:00
4169,1,1,1081.05,2025-03-13 17:57:00
4170,13,1,1363.26,2025-03-14 19:13:00
4171,9,1,1354.35,2025-03-15 18:01:00
4172,19,1,887.06,2025-03-16 19:07:00
4173,6,1,1204.72,2025-03-19 13:13:00
4174,37,1,1248.75,2025-03-20 16:04:00
4175,10,1,1436.82,2025-03-20 09:02:00
4176,15,1,1488.91,2025-03-24 08:56:00
4177,20,1,1323.86,2025-03-26 17:35:00
4178,19,1,1554.0,2025-03-26 15:37:00
4179,10,1,1316.71,2025-03-27 15:25:00
4180,15,1,1485.06,2025-03-27 08:14:00
4181,1,1,1253.38,2025-03-28 08:11:00
4182,6,1,1295.32,2025-03-29 17:28:00
4183,10,1,1424.93,2025-03-30 11:31:00
4184,8,1,1359.29,2025-04-01 20:44:00
4185,1,1,960.36,2025-04-01 10:01:00
4186,18,1,1133.52,2025-04-04 09:17:00
4187,1,1,1470.61,2025-04-09 15:57:00
4188,18,1,1267.48,2025-04-11 08:42:00
4189,21,1,748.6,2025-04-12 13:30:00
4190,18,1,1120.12,2025-04-14 09:31:00
4191,3,1,1152.29,2025-04-15 12:46:00
4192,7,1,1133.89,2025-04-17 13:03:00
4193,16,1,1185.28,2025-07-28 11:12:00
4194,30,1,828.44,2025-07-28 11:46:00
4195,64,1,1490.11,2025-07-29 18:48:00
4196,48,1,982.11,2025-07-29 14:51:00
4197,2,1,1053.72,2025-07-29 20:19:00
4198,67,1,1343.89,2025-07-29 19:49:00
4199,26,1,1331.82,2025-07-29 09:52:00
4200,41,1,1353.91,2025-07-29 14:02:00
4201,17,1,1457.68,2025-07-30 14:14:00
4202,50,1,966.28,2025-07-30 12:58:00
4203,44,1,1249.22,2025-07-30 12:08:00
4204,47,1,938.67,2025-07-30 11:24:00
4205,61,1,1342.14,2025-07-30 18:16:00
4206,4,1,1061.02,2025-07-31 19:36:00
4207,22,1,1378.09,2025-07-31 16:37:00
4208,30,1,1176.72,2025-07-31 09:53:00
4209,29,1,1185.71,2025-07-31 09:40:00
4210,29,1,1120.38,2025-07-31 10:24:00
4211,2,1,1122.36,2025-07-31 10:13:00
4212,69,1,1203.66,2025-07-31 10:00:00
4213,61,1,1031.66,2025-07-31 15:14:00
4214,16,1,989.09,2025-07-31 19:15:00
4215,18,1,607.92,2025-08-02 16:45:00
4216,43,1,1259.44,2025-01-29 12:37:00
4217,70,1,1261.72,2025-01-29 15:10:00
4218,18,1,1434.88,2025-01-11 16:43:00
4219,21,1,1245.5,2025-01-19 12:28:00
4220,17,1,1065.61,2025-01-20 18:47:00
4221,21,1,1395.54,2025-01-24 17:46:00
4222,20,1,1575.52,2025-01-28 17:43:00
4223,15,1,1458.92,2025-01-28 14:54:00
4224,20,1,1410.14,2025-01-28 20:44:00
4225,37,1,1159.32,2025-01-30 15:35:00
4226,1,1,1375.91,2025-01-31 11:12:00
4227,9,1,1477.34,2025-01-31 17:55:00
4228,20,1,1460.59,2025-02-02 20:50:00
4229,18,1,910.57,2025-02-03 20:29:00
4230,19,1,1278.53,2025-02-03 20:36:00
4231,17,1,848.33,2025-02-04 16:13:00
4232,37,1,1174.84,2025-02-06 19:16:00
4233,7,1,1325.12,2025-02-06 20:36:00
4234,21,1,1106.51,2025-02-08 13:46:00
4235,3,1,1386.2,2025-02-09 11:32:00
4236,1,1,1024.28,2025-02-19 17:45:00
4237,21,1,1099.69,2025-02-20 08:30:00
4238,16,1,916.7,2025-02-20 17:00:00
4239,3,1,978.75,2025-02-24 15:46:00
4240,14,1,922.79,2025-02-26 15:46:00
4241,15,1,1449.88,2025-03-04 12:14:00
4242,21,1,1238.52,2025-03-04 20:50:00
4243,4,1,863.43,2025-03-05 15:55:00
4244,15,1,1433.28,2025-03-08 15:02:00
4245,13,1,1143.57,2025-03-22 09:18:00
4246,3,1,1258.19,2025-03-28 16:12:00
4247,3,1,1593.48,2025-03-29 12:40:00
4248,21,1,929.48,2025-04-21 20:00:00
4249,25,1,3124.19,2025-06-07 15:23:00
4250,8,1,1273.24,2025-07-29 19:32:00
4251,1,1,1901.64,2025-07-29 17:11:00
4252,38,1,1862.66,2025-07-29 11:03:00
4253,9,1,2279.9,2025-07-29 11:55:00
4254,3,1,2168.27,2025-07-29 18:11:00
4255,9,1,1801.88,2025-07-29 08:03:00
4256,38,1,1878.65,2025-07-29 09:13:00
4257,1,1,2036.95,2025-07-29 20:03:00
4258,8,1,1818.63,2025-07-29 10:27:00
4259,7,1,2055.32,2025-07-29 17:20:00
4260,37,1,1408.25,2025-07-30 10:13:00
4261,2,1,2212.96,2025-07-30 08:56:00
4262,10,1,1712.07,2025-07-30 19:24:00
4263,8,1,1857.1,2025-07-30 19:10:00
4264,9,1,1246.28,2025-07-30 14:23:00
4265,38,1,1817.67,2025-07-30 15:42:00
4266,9,1,1667.73,2025-07-30 12:03:00
4267,38,1,1824.33,2025-07-30 19:52:00
4268,4,1,1737.32,2025-07-30 09:01:00
4269,5,1,1831.23,2025-07-30 10:51:00
4270,9,1,1798.94,2025-07-31 14:11:00
4271,46,1,1297.87,2025-02-08 19:29:00
4272,30,1,1433.76,2025-02-11 11:48:00
4273,50,1,1782.48,2025-02-14 10:22:00
4274,16,1,2157.39,2025-02-15 18:48:00
4275,19,1,1629.94,2025-02-18 11:41:00
4276,22,1,1692.48,2025-02-18 13:05:00
4277,47,1,1567.37,2025-02-20 12:26:00
4278,67,1,1553.75,2025-02-23 18:38:00
4279,44,1,1443.37,2025-02-24 09:29:00
4280,46,1,1466.17,2025-02-27 18:47:00
4281,70,1,1475.5,2025-03-07 19:35:00
4282,64,1,2318.21,2025-03-08 15:33:00
4283,16,1,1556.88,2025-03-09 10:32:00
4284,29,1,1604.91,2025-03-10 14:31:00
4285,4,1,1972.25,2025-03-10 19:51:00
4286,29,1,1419.59,2025-03-14 20:53:00
4287,66,1,1477.82,2025-03-24 19:45:00
4288,50,1,1849.28,2025-03-30 19:31:00
4289,28,1,2002.64,2025-03-30 12:59:00
4290,68,1,1603.69,2025-04-07 09:19:00
4291,70,1,2294.57,2025-04-11 18:31:00
4292,24,1,2186.0,2025-04-18 18:25:00
4293,62,1,1686.77,2025-04-29 11:40:00
4294,43,1,2145.5,2025-05-20 20:16:00
4295,18,1,1563.76,2025-06-01 09:40:00
4296,19,1,1236.48,2025-05-28 11:10:00
4297,5,1,1160.25,2025-06-01 13:33:00
4298,22,1,1714.84,2025-06-03 19:43:00
4299,26,1,1968.63,2025-02-21 18:12:00
4300,16,1,1604.0,2025-02-22 15:46:00
4301,21,1,1461.14,2025-03-07 20:41:00
4302,1,1,1389.57,2025-03-09 18:49:00
4303,16,1,2354.84,2025-03-10 18:19:00
4304,2,1,2230.1,2025-03-13 13:42:00
4305,17,1,1271.01,2025-03-19 12:30:00
4306,16,1,2180.9,2025-03-20 15:19:00
4307,17,1,1913.03,2025-03-25 13:17:00
4308,9,1,2527.25,2025-06-21 08:05:00
4309,3,1,1496.73,2025-06-22 15:09:00
4310,8,1,1647.94,2025-06-24 14:07:00
4311,1,1,1523.72,2025-06-24 09:28:00
4312,8,1,1595.78,2025-06-25 18:57:00
4313,7,1,2142.93,2025-06-25 12:00:00
4314,38,1,1555.72,2025-06-25 17:41:00
4315,37,1,1964.24,2025-06-25 10:03:00
4316,7,1,2705.34,2025-06-26 10:53:00
4317,54,1,2129.85,2025-06-27 20:02:00
4318,8,1,2318.99,2025-06-27 09:09:00
4319,38,1,2157.5,2025-06-28 18:27:00
4320,4,1,2110.98,2025-06-28 14:14:00
4321,4,1,2068.06,2025-07-01 08:08:00
4322,4,1,2331.66,2025-07-02 16:59:00
4323,38,1,2644.22,2025-07-03 16:03:00
4324,5,1,1593.65,2025-07-04 18:14:00
4325,6,1,2460.21,2025-07-06 09:42:00
4326,10,1,1877.21,2025-07-06 19:26:00
4327,28,1,152.56,2025-05-15 18:33:00
4328,46,1,178.98,2025-05-17 16:16:00
4329,64,1,271.21,2025-05-17 08:18:00
4330,67,1,175.81,2025-05-18 14:47:00
4331,46,1,198.29,2025-05-18 18:23:00
4332,22,1,268.24,2025-05-20 12:47:00
4333,29,1,208.63,2025-05-20 11:54:00
4334,70,1,278.27,2025-05-20 10:47:00
4335,68,1,207.43,2025-05-21 19:54:00
4336,46,1,259.76,2025-05-22 15:31:00
4337,19,1,197.08,2025-05-23 20:49:00
4338,41,1,240.97,2025-05-23 20:35:00
4339,61,1,214.16,2025-05-25 09:36:00
4340,50,1,270.71,2025-05-27 09:53:00
4341,29,1,163.49,2025-05-30 15:04:00
4342,30,1,243.29,2025-06-03 14:12:00
4343,44,1,140.4,2025-06-07 11:43:00
4344,42,1,193.88,2025-06-09 10:36:00
4345,64,1,248.02,2025-06-12 15:05:00
4346,35,1,1095.74,2025-07-17 19:14:00
4347,33,1,1039.29,2025-07-17 18:17:00
4348,32,1,1171.4,2025-07-18 17:46:00
4349,34,1,1102.65,2025-07-18 16:32:00
4350,34,1,1063.94,2025-07-18 09:15:00
4351,52,1,1527.96,2025-07-18 13:30:00
4352,31,1,1227.84,2025-07-18 20:14:00
4353,34,1,1775.23,2025-07-18 15:51:00
4354,51,1,1032.15,2025-07-19 13:36:00
4355,53,1,1663.73,2025-07-19 11:44:00
4356,31,1,1080.91,2025-07-19 19:54:00
4357,32,1,1431.87,2025-07-20 13:15:00
4358,51,1,1970.08,2025-07-20 12:55:00
4359,53,1,1817.07,2025-07-20 13:09:00
4360,52,1,1061.69,2025-07-21 17:58:00
4361,31,1,1678.13,2025-07-22 20:32:00
